house,district,census_tract,country,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
715,tiwaouane,khandane,senegal,-1.59552386362563,18,6,1,hh,national,300,NA,NA,NA
715,tiwaouane,khandane,senegal,-1.59552386362563,18,6,1,hh,national,72,NA,NA,NA
1362,matam,agnam civol,senegal,-2.01248734374985,6,2,1,hh,international,204,1,16.00801046,-13.68783836
1362,matam,agnam civol,senegal,-2.01248734374985,6,2,1,hh,national,98,NA,16.00801046,-13.68783836
1638,nioro,samba malick,senegal,-1.07447338773456,19,2,1,hh,national,72,NA,13.78607662,-15.79470889
1638,nioro,samba malick,senegal,-1.07447338773456,19,2,1,hh,national,12,NA,13.78607662,-15.79470889
1638,nioro,samba malick,senegal,-1.07447338773456,19,2,1,non-hh,national,NA,1,13.78607662,-15.79470889
709,tiwaouane,khandane,senegal,-1.97250249398926,14,3,1,hh,national,360,NA,NA,NA
709,tiwaouane,khandane,senegal,-1.97250249398926,14,3,1,hh,national,60,1,NA,NA
709,tiwaouane,khandane,senegal,-1.97250249398926,14,3,1,hh,national,120,1,NA,NA
1494,matam,diamel,senegal,-1.79570373687066,14,3,1,hh,national,420,NA,NA,NA
1494,matam,diamel,senegal,-1.79570373687066,14,3,1,hh,national,456,NA,NA,NA
1494,matam,diamel,senegal,-1.79570373687066,14,3,1,hh,national,300,1,NA,NA
730,gossas,keur el hadj,senegal,-1.63435193146858,10,2,1,hh,national,36,1,NA,NA
730,gossas,keur el hadj,senegal,-1.63435193146858,10,2,1,hh,national,36,1,NA,NA
3016,dakar,pa unite 11,senegal,-0.933303679977404,3,0,NA,NA,NA,NA,NA,14.75896766,-17.43245729
487,mbour,darou salam,senegal,-1.27562065180131,13,0,NA,NA,NA,NA,NA,NA,NA
912,bambeye,paye baridian,senegal,-1.93483120806396,10,0,NA,NA,NA,NA,NA,14.71688363,-17.46683875
1087,kebemer,affe leye 2,senegal,-1.39167650745015,15,1,1,hh,international,60,1,15.80634938,-16.29988776
1602,kanel,sorry,senegal,-3.08881895497227,9,1,NA,hh,national,24,NA,NA,NA
923,bambeye,paye baridian,senegal,-2.39232111097412,12,2,1,hh,national,36,1,14.71688363,-17.46683875
923,bambeye,paye baridian,senegal,-2.39232111097412,12,2,1,hh,international,120,1,14.71688363,-17.46683875
923,bambeye,paye baridian,senegal,-2.39232111097412,12,2,1,non-hh,international,NA,1,14.71688363,-17.46683875
923,bambeye,paye baridian,senegal,-2.39232111097412,12,2,1,non-hh,international,NA,1,14.71688363,-17.46683875
1466,kanel,medina torobe,senegal,-1.47386258438439,22,3,1,hh,international,120,1,NA,NA
1466,kanel,medina torobe,senegal,-1.47386258438439,22,3,1,hh,international,25,1,NA,NA
1466,kanel,medina torobe,senegal,-1.47386258438439,22,3,1,hh,international,2,1,NA,NA
1926,podor,fanaye,senegal,-1.36090716797536,8,3,1,hh,national,108,1,NA,NA
1926,podor,fanaye,senegal,-1.36090716797536,8,3,1,hh,international,36,1,NA,NA
1926,podor,fanaye,senegal,-1.36090716797536,8,3,1,hh,national,60,NA,NA,NA
1555,matam,dar salam,senegal,-1.64039146549887,5,2,NA,hh,national,96,NA,NA,NA
1555,matam,dar salam,senegal,-1.64039146549887,5,2,NA,hh,national,36,NA,NA,NA
1901,podor,ndiouganabe,senegal,-1.17686202855841,9,4,1,hh,national,468,1,16.42777753,-14.09801568
1901,podor,ndiouganabe,senegal,-1.17686202855841,9,4,1,hh,national,180,1,16.42777753,-14.09801568
1901,podor,ndiouganabe,senegal,-1.17686202855841,9,4,1,hh,national,23,1,16.42777753,-14.09801568
1901,podor,ndiouganabe,senegal,-1.17686202855841,9,4,1,hh,national,48,1,16.42777753,-14.09801568
1672,kaffrine,darou nandjigui,senegal,-1.692594033233,23,1,1,hh,international,36,1,14.1046257,-15.54985414
933,kebemer,medina,senegal,-0.986512475473548,8,2,NA,hh,national,46,NA,NA,NA
933,kebemer,medina,senegal,-0.986512475473548,8,2,NA,hh,national,24,NA,NA,NA
1453,kanel,medina torobe,senegal,-2.8642974591198,15,1,1,hh,national,48,1,NA,NA
1454,kanel,medina torobe,senegal,-2.03595151472154,12,0,NA,NA,NA,NA,NA,NA,NA
704,tiwaouane,khandane,senegal,-1.51786772793973,7,1,NA,hh,national,240,NA,NA,NA
1564,matam,mango,senegal,0.363278784096414,3,1,1,hh,international,324,1,NA,NA
1904,podor,mery,senegal,-2.09372124153947,12,5,1,hh,national,120,NA,16.42777753,-14.09801568
1904,podor,mery,senegal,-2.09372124153947,12,5,1,hh,national,48,NA,16.42777753,-14.09801568
1904,podor,mery,senegal,-2.09372124153947,12,5,1,hh,national,12,NA,16.42777753,-14.09801568
1904,podor,mery,senegal,-2.09372124153947,12,5,1,hh,international,24,1,16.42777753,-14.09801568
1904,podor,mery,senegal,-2.09372124153947,12,5,1,hh,national,12,1,16.42777753,-14.09801568
717,tiwaouane,khandame,senegal,-0.666970137238097,22,4,1,hh,international,120,1,NA,NA
717,tiwaouane,khandame,senegal,-0.666970137238097,22,4,1,hh,international,108,1,NA,NA
717,tiwaouane,khandame,senegal,-0.666970137238097,22,4,1,hh,national,60,1,NA,NA
717,tiwaouane,khandame,senegal,-0.666970137238097,22,4,1,hh,national,120,1,NA,NA
1388,matam,boynadji roumbe,senegal,-3.15585434022894,5,0,NA,NA,NA,NA,NA,NA,NA
1906,podor,ndiouganabe mery,senegal,-0.709563857357063,8,5,1,hh,international,48,1,16.42777753,-14.09801568
1906,podor,ndiouganabe mery,senegal,-0.709563857357063,8,5,1,hh,international,18,NA,16.42777753,-14.09801568
1906,podor,ndiouganabe mery,senegal,-0.709563857357063,8,5,1,hh,national,12,1,16.42777753,-14.09801568
1906,podor,ndiouganabe mery,senegal,-0.709563857357063,8,5,1,hh,national,24,NA,16.42777753,-14.09801568
1906,podor,ndiouganabe mery,senegal,-0.709563857357063,8,5,1,hh,national,240,NA,16.42777753,-14.09801568
934,kebemer,medina,senegal,-0.897485239520033,5,1,1,hh,national,72,1,NA,NA
714,tiwaouane,khandane,senegal,-2.10321293464636,10,1,NA,hh,national,2,NA,NA,NA
1640,nioro,keur birame ba,senegal,-2.81458843274037,17,1,1,hh,national,30,1,13.78607662,-15.79470889
1714,podor,nanaye,senegal,-1.28040354280628,11,0,NA,NA,NA,NA,NA,NA,NA
1085,kebemer,affe 1,senegal,-0.81426331369891,5,1,1,hh,international,84,1,15.80634938,-16.29988776
4258,mbacke,mbacke khewar,senegal,-0.851754016426389,4,3,NA,hh,national,96,NA,14.80411689,-15.91020024
4258,mbacke,mbacke khewar,senegal,-0.851754016426389,4,3,NA,hh,international,6,NA,14.80411689,-15.91020024
4258,mbacke,mbacke khewar,senegal,-0.851754016426389,4,3,NA,hh,national,120,NA,14.80411689,-15.91020024
1897,podor,ndiouganabe mery,senegal,-3.48002382246416,10,0,NA,NA,NA,NA,NA,16.42777753,-14.09801568
1332,kanel,aoure,senegal,-3.30375197305772,4,1,1,hh,national,12,1,15.14596428,-12.94689277
981,louga,keur serigne louga,senegal,0.454907397647111,8,1,1,hh,national,180,1,NA,NA
1455,kanel,medina torobe,senegal,-2.74315713051561,10,0,NA,NA,NA,NA,NA,NA,NA
107,pikine,cite lobatt fall,senegal,-0.70566683915704,6,3,1,hh,international,58,1,14.74682,-17.40995
107,pikine,cite lobatt fall,senegal,-0.70566683915704,6,3,1,hh,international,36,1,14.74682,-17.40995
107,pikine,cite lobatt fall,senegal,-0.70566683915704,6,3,1,hh,international,48,1,14.74682,-17.40995
1340,kanel,aoure,senegal,-2.64439850727272,20,1,1,hh,international,36,1,15.14596428,-12.94689277
956,louga,nianguene ndiaye,senegal,-0.866237485814821,5,0,NA,NA,NA,NA,NA,NA,NA
562,pikine,samba niang,senegal,-1.6457230317362,6,1,NA,hh,international,48,NA,14.80972717,-15.90288816
1086,kebemer,affe leye,senegal,-1.77089047717151,13,2,1,hh,national,120,1,15.80634938,-16.29988776
1086,kebemer,affe leye,senegal,-1.77089047717151,13,2,1,hh,international,36,1,15.80634938,-16.29988776
1884,podor,dodele,senegal,-0.676889646639226,36,2,1,hh,national,240,1,16.50354464,-14.42019001
1884,podor,dodele,senegal,-0.676889646639226,36,2,1,hh,national,96,1,16.50354464,-14.42019001
1903,podor,ndianganabe,senegal,-1.46794592642737,10,1,1,hh,national,60,1,NA,NA
1895,podor,mery,senegal,-2.7895655124963,6,0,NA,NA,NA,NA,NA,16.42777753,-14.09801568
770,diourbel,medinatoul,senegal,0.237470217726597,15,1,1,hh,international,60,1,NA,NA
763,diourbel,madinatoul,senegal,-1.57946880522383,9,2,1,hh,national,240,1,NA,NA
763,diourbel,madinatoul,senegal,-1.57946880522383,9,2,1,hh,national,12,1,NA,NA
1219,diourbel,thierno kandji,senegal,-0.258797686676105,4,1,1,hh,national,72,1,NA,NA
1461,kanel,medina torobe,senegal,-3.96892182607911,26,2,1,hh,international,96,1,15.41865156,-13.18384815
1461,kanel,medina torobe,senegal,-3.96892182607911,26,2,1,hh,national,9,1,15.41865156,-13.18384815
1461,kanel,medina torobe,senegal,-3.96892182607911,26,2,1,non-hh,international,NA,1,15.41865156,-13.18384815
762,diourbel,medinatoul,senegal,0.353954421255444,9,0,NA,NA,NA,NA,NA,NA,NA
692,tiwaouane,ndiandakhoune,senegal,-0.336453822362003,6,1,1,hh,national,216,1,NA,NA
682,tiwaouane,ndiantakhoune,senegal,0.563311331505443,4,1,1,hh,international,108,1,NA,NA
758,diourbel,medinatoul est,senegal,-2.53807571348481,12,1,1,hh,international,60,1,NA,NA
515,dakar,liberte 1,senegal,1.13353923591534,8,0,NA,NA,NA,NA,NA,14.71053471,-17.46092585
1834,st-louis,sor nord,senegal,-0.878383318873349,5,0,NA,NA,NA,NA,NA,NA,NA
1395,matam,boinadji roumde,senegal,0.65455973736697,16,0,1,non-hh,international,NA,1,15.66051954,-13.35041654
1393,matam,boybadji roumde,senegal,-2.388765741284,7,1,1,hh,international,120,1,NA,NA
784,mbacke,guede bousso,senegal,-0.573017151415745,1,0,NA,NA,NA,NA,NA,14.89820198,-15.86724177
973,louga,keur serigne louga,senegal,1.67628899309311,1,1,NA,hh,national,30,NA,NA,NA
445,dakar,arafat,senegal,-0.615491610688329,6,0,NA,NA,NA,NA,NA,14.71105977,-17.4688686
1302,mbacke,darou khoudouss,senegal,-0.181885474875201,8,0,NA,NA,NA,NA,NA,NA,NA
428,guediawaye,parcelles ass u 4,senegal,0.568096366044195,3,0,NA,NA,NA,NA,NA,14.76143208,-17.4405089
51,dakar,mermoz ambassade,senegal,2.57372076237607,4,0,NA,NA,NA,NA,NA,14.68949,-17.47308
426,guediawaye,parcelles ass u 4,senegal,1.01861921693791,1,0,NA,NA,NA,NA,NA,14.76143208,-17.4405089
1417,matam,moderne 3,senegal,0.575608220349324,5,1,1,hh,international,72,1,NA,NA
1315,mbacke,darou khoudouss 1,senegal,0.960938788057887,26,3,1,hh,international,180,1,14.8653417,-15.87905597
1315,mbacke,darou khoudouss 1,senegal,0.960938788057887,26,3,1,hh,international,180,1,14.8653417,-15.87905597
1315,mbacke,darou khoudouss 1,senegal,0.960938788057887,26,3,1,hh,international,120,1,14.8653417,-15.87905597
1117,kaolack,sara ndiougary,senegal,0.608346687811572,5,1,1,hh,national,72,1,NA,NA
414,guediawaye,cite des enseignants,senegal,2.72513950588275,6,0,NA,NA,NA,NA,NA,14.77683245,-17.40519022
144,thies,hersent,senegal,2.13580150257248,1,0,NA,NA,NA,NA,NA,NA,NA
1559,matam,mango,senegal,-0.870749071228766,14,1,1,hh,national,13,1,NA,NA
1550,matam,mango,senegal,-1.93956240257947,3,0,NA,NA,NA,NA,NA,NA,NA
773,diourbel,medinatoul,senegal,-0.978031305256096,9,2,1,hh,national,24,1,NA,NA
773,diourbel,medinatoul,senegal,-0.978031305256096,9,2,1,hh,national,48,1,NA,NA
669,mbour,tefess,senegal,1.47311746162743,4,2,1,hh,international,48,1,NA,NA
669,mbour,tefess,senegal,1.47311746162743,4,2,1,hh,international,48,1,NA,NA
432,guediawaye,parcelles ass u 4,senegal,1.01861921693791,1,1,NA,hh,international,12,NA,14.76143208,-17.4405089
3074,dakar,zone b batiement,senegal,3.2704220213662,4,0,NA,NA,NA,NA,NA,NA,NA
3018,dakar,pa unite 11,senegal,0.483503987247762,1,0,NA,NA,NA,NA,NA,14.75896766,-17.43245729
503,dakar,pa unite 11,senegal,0.056414498419821,2,0,NA,NA,NA,NA,NA,14.75896766,-17.43245729
1198,mbacke,madiyana,senegal,0.724830891340418,7,0,NA,NA,NA,NA,NA,14.9198,-15.8823
96,pikine,cite lobatt fall,senegal,1.93301060296294,7,1,NA,hh,national,24,NA,14.74682,-17.40995
1247,mbacke,darou khoudoss,senegal,1.94595329224392,5,1,1,hh,national,14,1,14.8653417,-15.87905597
1247,mbacke,darou khoudoss,senegal,1.94595329224392,5,1,1,non-hh,international,NA,1,14.8653417,-15.87905597
1247,mbacke,darou khoudoss,senegal,1.94595329224392,5,1,1,non-hh,international,NA,1,14.8653417,-15.87905597
526,dakar,liberte,senegal,1.22718839612382,6,0,1,non-hh,international,NA,1,14.71053471,-17.46092585
526,dakar,liberte,senegal,1.22718839612382,6,0,1,non-hh,international,NA,1,14.71053471,-17.46092585
526,dakar,liberte,senegal,1.22718839612382,6,0,1,non-hh,international,NA,1,14.71053471,-17.46092585
526,dakar,liberte,senegal,1.22718839612382,6,0,1,non-hh,international,NA,NA,14.71053471,-17.46092585
1263,mbacke,khayra (fama gueye),senegal,0.286975528302583,12,0,NA,NA,NA,NA,NA,"14.823157881171742, -15.89635226186141",-15.90761198
1694,ziguinchor,diefaye,senegal,0.519943935360276,5,0,NA,NA,NA,NA,NA,NA,NA
848,diourbel,medinatoul nord,senegal,0.863306945566114,2,0,NA,NA,NA,NA,NA,NA,NA
420,guediawaye,parcelles ass u 4,senegal,0.707994674194319,3,0,NA,NA,NA,NA,NA,14.76143208,-17.4405089
743,diourbel,medinatoul,senegal,-0.226803143098851,6,0,NA,NA,NA,NA,NA,NA,NA
455,dakar,arafat,senegal,0.707994674194319,3,1,1,hh,international,24,1,14.71105977,-17.4688686
988,kebemer,artillerie,senegal,1.17541763899989,7,0,NA,NA,NA,NA,NA,NA,NA
820,foundiougne,escale,senegal,1.43427142461955,2,2,1,hh,national,104,1,NA,NA
820,foundiougne,escale,senegal,1.43427142461955,2,2,1,hh,national,84,1,NA,NA
427,guediawaye,parcelles ass u 4,senegal,1.01861921693791,1,0,NA,NA,NA,NA,NA,14.76143208,-17.4405089
769,diourbel,medinatoul,senegal,-0.223317404393725,7,1,NA,hh,national,34,NA,NA,NA
1016,louga,keur serigne louga,senegal,1.39514666983961,6,0,NA,NA,NA,NA,NA,NA,NA
243,dakar,dieuppeul 4,senegal,2.50900731597116,7,2,1,hh,international,84,1,14.71807,-17.45718
243,dakar,dieuppeul 4,senegal,2.50900731597116,7,2,1,hh,international,60,1,14.71807,-17.45718
565,pikine,samba niang,senegal,1.17152411113477,7,2,1,hh,international,24,1,14.80972717,-15.90288816
565,pikine,samba niang,senegal,1.17152411113477,7,2,1,hh,national,48,NA,14.80972717,-15.90288816
654,dakar,hlm 4,senegal,0.632411211428038,2,0,NA,NA,NA,NA,NA,14.71207849,-17.44431032
3017,dakar,pa unite 11,senegal,2.02360942792982,7,2,1,hh,international,24,1,14.75896766,-17.43245729
3017,dakar,pa unite 11,senegal,2.02360942792982,7,2,1,hh,international,72,1,14.75896766,-17.43245729
751,diourbel,medinatoul,senegal,1.40449251819247,4,1,1,hh,national,72,1,NA,NA
136,thies,hersent,senegal,-0.0472968301723565,6,1,1,hh,international,12,1,NA,NA
1326,kanel,aoure,senegal,-1.25698574828483,11,4,1,hh,international,12,1,15.14596428,-12.94689277
1326,kanel,aoure,senegal,-1.25698574828483,11,4,1,hh,international,12,NA,15.14596428,-12.94689277
1326,kanel,aoure,senegal,-1.25698574828483,11,4,1,hh,national,108,NA,15.14596428,-12.94689277
1326,kanel,aoure,senegal,-1.25698574828483,11,4,1,hh,national,12,NA,15.14596428,-12.94689277
566,pikine,samba niang,senegal,0.965613836433745,4,1,NA,hh,international,60,NA,14.80972717,-15.90288816
11,dakar,grand medine,senegal,-0.412446504757963,2,0,NA,NA,NA,NA,NA,14.74795,-17.44715
345,thies,mbour i,senegal,1.55980478956426,1,0,NA,NA,NA,NA,NA,NA,NA
10,dakar,grand medine,senegal,0.184250544771788,5,1,NA,NA,NA,NA,NA,14.74795,-17.44715
1338,kanel,aoure,senegal,-0.0767492470130426,12,1,1,hh,international,240,1,15.14596428,-12.94689277
598,dakar,hlm 4,senegal,1.67628899309311,1,1,NA,hh,international,12,NA,14.71207849,-17.44431032
1093,kaolack,ndorong,senegal,1.55980478956426,1,0,NA,NA,NA,NA,NA,NA,NA
883,bambeye,leona,senegal,1.22718839612382,6,0,1,non-hh,international,NA,1,NA,NA
236,dakar,dieuppeul 4,senegal,2.43135118028526,9,3,1,hh,national,108,1,14.71807,-17.45718
236,dakar,dieuppeul 4,senegal,2.43135118028526,9,3,1,hh,national,108,NA,14.71807,-17.45718
236,dakar,dieuppeul 4,senegal,2.43135118028526,9,3,1,hh,national,9,1,14.71807,-17.45718
1047,louga,montagne,senegal,1.27895915324775,5,1,NA,hh,national,24,NA,NA,NA
448,dakar,arafat,senegal,-0.137725840794923,13,0,NA,NA,NA,NA,NA,14.71105977,-17.4688686
1303,mbacke,darou khoudoss,senegal,1.43555497246683,9,1,NA,hh,international,6,NA,NA,NA
578,pikine,cite icotaf,senegal,0.39444594238833,2,0,NA,NA,NA,NA,NA,NA,NA
984,louga,keur serigne louga,senegal,1.30484453180972,3,3,NA,hh,national,600,NA,NA,NA
984,louga,keur serigne louga,senegal,1.30484453180972,3,3,NA,hh,national,720,NA,NA,NA
984,louga,keur serigne louga,senegal,1.30484453180972,3,3,NA,hh,national,684,NA,NA,NA
15,dakar,grand medine,senegal,0.552682402822523,4,0,NA,NA,NA,NA,NA,14.74795,-17.44715
146,thies,hersent,senegal,1.38250066749562,4,0,NA,NA,NA,NA,NA,NA,NA
990,louga,artellerie,senegal,1.24918024682067,12,0,NA,NA,NA,NA,NA,NA,NA
728,gossas,keur el hadji,senegal,0.692042357527758,8,1,1,hh,national,60,1,NA,NA
114,pikine,cite lobatt fall,senegal,2.70291925956768,7,2,1,hh,international,14,1,14.74682,-17.40995
114,pikine,cite lobatt fall,senegal,2.70291925956768,7,2,1,hh,international,36,NA,14.74682,-17.40995
670,mbour,tefess,senegal,0.597600071046174,4,0,NA,NA,NA,NA,NA,NA,NA
19,dakar,grand medine,senegal,0.372454091691481,1,1,1,hh,national,48,1,14.74795,-17.44715
1872,podor,dodele,senegal,0.714494709080563,11,2,1,hh,international,240,1,16.50354464,-14.42019001
1483,matam,asnde balla,senegal,-0.286756464571167,12,3,1,hh,international,156,1,NA,NA
1483,matam,asnde balla,senegal,-0.286756464571167,12,3,1,hh,international,108,1,NA,NA
1483,matam,asnde balla,senegal,-0.286756464571167,12,3,1,hh,international,36,1,NA,NA
1838,st-louis,sor nord,senegal,0.95539192122318,15,1,1,hh,national,216,1,NA,NA
1415,matam,moderne 3,senegal,1.38250066749562,2,0,NA,NA,NA,NA,NA,NA,NA
32,dakar,ngaparou,senegal,1.32683638250657,5,0,1,non-hh,international,NA,1,14.46352,-17.05669
502,dakar,pa unite 11,senegal,-1.01696211483428,5,1,1,hh,national,12,1,14.75896766,-17.43245729
502,dakar,pa unite 11,senegal,-1.01696211483428,5,1,1,non-hh,international,NA,1,14.75896766,-17.43245729
86,pikine,cite la rochette,senegal,0.656223917070387,10,2,1,hh,international,48,NA,14.75619,-17.36858
86,pikine,cite la rochette,senegal,0.656223917070387,10,2,1,hh,international,72,1,14.75619,-17.36858
716,tiwaouane,khandane,senegal,-0.700102421418424,13,5,1,hh,national,156,1,NA,NA
716,tiwaouane,khandane,senegal,-0.700102421418424,13,5,1,hh,national,96,1,NA,NA
716,tiwaouane,khandane,senegal,-0.700102421418424,13,5,1,hh,national,84,1,NA,NA
716,tiwaouane,khandane,senegal,-0.700102421418424,13,5,1,hh,international,180,1,NA,NA
716,tiwaouane,khandane,senegal,-0.700102421418424,13,5,1,hh,international,108,1,NA,NA
1852,podor,fanaye,senegal,0.619748596985106,6,0,NA,NA,NA,NA,NA,NA,NA
995,louga,artillerie,senegal,1.33072991037169,4,0,NA,NA,NA,NA,NA,NA,NA
1328,kanel,aoure,senegal,-0.148365848668652,7,0,NA,NA,NA,NA,NA,15.14596428,-12.94689277
1032,louga,montagne,senegal,0.271464349318792,6,1,1,hh,international,84,1,NA,NA
613,rufisque,diokoul kaw,senegal,1.83205762657127,12,0,NA,NA,NA,NA,NA,NA,NA
1262,mbacke,keur niang khayra,senegal,0.544545766074965,6,2,1,hh,national,84,1,"14.823157881171742, -15.89635226186140",-15.90761198
1262,mbacke,keur niang khayra,senegal,0.544545766074965,6,2,1,hh,national,48,1,"14.823157881171742, -15.89635226186140",-15.90761198
697,tiwaouane,ndiandiakhoune,senegal,0.634232066373538,7,0,1,non-hh,national,NA,1,NA,NA
720,foundiougne,keur el hadji,senegal,-0.0432334879629261,6,1,NA,hh,national,6,NA,NA,NA
1562,matam,mango,senegal,-0.0456867927386835,14,1,1,hh,national,276,1,NA,NA
1507,matam,diamel,senegal,-1.11953429027943,6,1,1,hh,international,240,1,NA,NA
1505,matam,diamel,senegal,-1.13506551741661,8,1,1,hh,international,204,1,NA,NA
779,diourbel,medinatoul,senegal,-0.589750626826608,4,1,1,hh,national,8,1,NA,NA
1114,kaolack,sara ndiougary,senegal,1.9843827590658,5,0,NA,NA,NA,NA,NA,NA,NA
1371,matam,guindjilogne lodiou,senegal,0.140687932907471,8,2,1,hh,national,144,1,NA,NA
1371,matam,guindjilogne lodiou,senegal,0.140687932907471,8,2,1,hh,national,180,1,NA,NA
1066,louga,santhiaba centre,senegal,1.27895915324775,5,1,1,hh,national,24,1,NA,NA
1342,kanel,aoure,senegal,-1.36986446511465,20,5,1,hh,international,12,1,15.14596428,-12.94689277
1342,kanel,aoure,senegal,-1.36986446511465,20,5,1,hh,international,12,1,15.14596428,-12.94689277
1342,kanel,aoure,senegal,-1.36986446511465,20,5,1,hh,national,36,NA,15.14596428,-12.94689277
1342,kanel,aoure,senegal,-1.36986446511465,20,5,1,hh,national,24,NA,15.14596428,-12.94689277
1342,kanel,aoure,senegal,-1.36986446511465,20,5,1,hh,national,24,NA,15.14596428,-12.94689277
1426,matam,golere,senegal,-0.611895285609107,15,0,NA,NA,NA,NA,NA,16.24895647,-14.10938504
1309,mbacke,darou khoudoss i,senegal,0.717065277771828,9,3,1,hh,national,120,1,NA,NA
1309,mbacke,darou khoudoss i,senegal,0.717065277771828,9,3,1,hh,national,60,NA,NA,NA
1309,mbacke,darou khoudoss i,senegal,0.717065277771828,9,3,1,hh,national,36,NA,NA,NA
1020,louga,keur serigne louga,senegal,0.606670674623683,4,1,1,hh,national,120,1,NA,NA
696,tiwaouane,ndiandakhoune,senegal,1.30484453180972,6,3,1,hh,national,384,1,NA,NA
696,tiwaouane,ndiandakhoune,senegal,1.30484453180972,6,3,1,hh,national,84,NA,NA,NA
696,tiwaouane,ndiandakhoune,senegal,1.30484453180972,6,3,1,hh,national,60,NA,NA,NA
527,dakar,liberte 1,senegal,2.33034044280829,2,1,1,hh,international,336,1,14.71053471,-17.46092585
1199,mbacke,touba madiyana,senegal,1.03304805690908,13,0,NA,NA,NA,NA,NA,14.9198,-15.8823
850,diourbel,medinatoul,senegal,0.364631663988481,7,0,NA,NA,NA,NA,NA,NA,NA
453,dakar,arafat,senegal,-0.226803143098851,6,0,1,non-hh,international,NA,1,14.71105977,-17.4688686
3066,dakar,arafat,senegal,-0.508021196602582,4,1,1,hh,international,36,1,14.71105977,-17.4688686
1553,matam,mango,senegal,0.116152077946997,9,0,NA,NA,NA,NA,NA,NA,NA
1430,matam,badel,senegal,0.182993901746468,1,0,NA,NA,NA,NA,NA,15.96479168,-13.59455201
1310,mbacke,darou khoudoss,senegal,0.732442014384072,13,1,1,hh,national,120,1,NA,NA
103,pikine,cite lobatt fall,senegal,2.74197572302885,1,1,1,hh,international,36,1,14.74682,-17.40995
13,dakar,grand medine,senegal,0.785650809880216,5,0,NA,NA,NA,NA,NA,14.74795,-17.44715
83,pikine,cite la rochette,senegal,0.812649921945146,8,1,1,hh,national,228,1,14.75619,-17.36858
376,mbour,chateau d'eau,senegal,1.22718839612382,8,0,NA,NA,NA,NA,NA,NA,NA
686,tiwaouane,ndiandakhoune,senegal,-0.232061518384838,8,0,NA,NA,NA,NA,NA,NA,NA
1436,matam,badel,senegal,-0.912374562204485,12,1,1,hh,national,60,1,15.96479168,-13.59455201
733,gossas,keur el hadji,senegal,-1.89131275613344,5,1,1,hh,national,24,1,NA,NA
1221,diourbel,thierno kandji,senegal,-0.335975449819924,2,0,NA,NA,NA,NA,NA,NA,NA
1545,kanel,yirla,senegal,-1.16359796733599,10,2,1,hh,international,96,1,NA,NA
1545,kanel,yirla,senegal,-1.16359796733599,10,2,1,hh,international,48,1,NA,NA
1545,kanel,yirla,senegal,-1.16359796733599,10,2,1,non-hh,international,NA,1,NA,NA
67,pikine,ousmane faye 05,senegal,0.737773580621401,5,0,NA,NA,NA,NA,NA,14.8268,-17.27016
1922,podor,nanaye,senegal,0.723290111232969,8,1,1,hh,national,264,1,NA,NA
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,international,48,1,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,international,84,1,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,international,24,1,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,international,36,1,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,national,24,NA,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,national,13,NA,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,national,108,NA,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,national,108,NA,15.80634938,-16.29988776
1084,kebemer,affe,senegal,0.729533060255237,35,13,1,hh,national,120,1,15.80634938,-16.29988776
660,mbour,tefess,senegal,1.30484453180972,6,1,NA,hh,national,3,NA,NA,NA
1404,matam,boynadji roumde,senegal,-0.3567055201897,10,1,1,hh,international,180,1,15.66051954,-13.35041654
944,kebemer,medina,senegal,2.04949480649179,8,3,1,hh,national,60,1,NA,NA
944,kebemer,medina,senegal,2.04949480649179,8,3,1,hh,national,60,1,NA,NA
944,kebemer,medina,senegal,2.04949480649179,8,3,1,hh,national,60,1,NA,NA
732,gossas,keur el hadji,senegal,1.26601646396677,7,2,1,hh,national,18,1,NA,NA
732,gossas,keur el hadji,senegal,1.26601646396677,7,2,1,hh,national,17,1,NA,NA
839,diourbel,medinatoul,senegal,1.21134251288472,12,1,1,hh,international,14,1,NA,NA
1431,matam,thiambe,senegal,0.686002823497469,10,0,NA,NA,NA,NA,NA,15.63263924,-13.3254062
102,pikine,cite lobatt fall,senegal,1.82034814086609,10,0,NA,NA,NA,NA,NA,14.74682,-17.40995
739,gossas,keur el hadji,senegal,-0.0295019925601819,4,1,1,hh,international,24,1,NA,NA
3013,dakar,pa unite 11,senegal,-1.19426623690293,5,1,NA,hh,national,14,NA,14.75896766,-17.43245729
1281,mbacke,mbacke khewar,senegal,-0.276201895020619,6,0,NA,NA,NA,NA,NA,NA,NA
579,pikine,cite icotaf,senegal,-0.465681345154307,7,1,NA,hh,international,8,NA,NA,NA
