,house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
439,959,louga,ndieuk,senegal,6,0,-2.31466497528823,,15.41529756,-16.07521462,15.4,-16.1,15.4,-16.1,15.4,-16.1,15.38130032,-16.09656209,0.7,-0.14018617357526506,-0.06349557522123891,27465380.562289994,0.2002964417883388,0.7047372873352146
440,1448,kanel,medina torobe,senegal,14,0,-3.05775650069791,,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
441,754,diourbel,medinatoul,senegal,9,1,-0.994123598517202,0.0,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.6,-0.10762508710225423,-0.05394736842105261,31176687.815020725,0.20483748686068534,0.5399579170663624
442,1907,podor,mery,senegal,4,2,-0.866237485814821,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
443,1894,podor,mery,senegal,8,1,-1.12509127143448,0.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
444,1322,kanel,aoure,senegal,5,0,-2.34658988788048,,15.14596428,-12.94689277,15.15,-12.95,15.15,-12.95,15.15,-12.95,15.23872587,-13.36263999,0.5,-0.17496027946472167,0.1641304347826087,49874278.25620592,0.17962364737492093,0.252679480147871
445,387,mbour,thiarene h2,senegal,7,0,-1.6145060869369,,15.7668346,-13.47659022,15.75,-13.5,15.75,-13.5,15.75,-13.5,15.71702669,-13.36263999,0.6,-0.18122583627700806,0.12149122807017544,94296574.79564624,0.16361199336775142,0.029226887072468816
446,359,thies,mbour i,senegal,4,0,-1.1939679211565,,14.68562239,-17.45034661,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.10321838162254962,0.0
447,951,louga,mbodjiene,senegal,9,1,-1.77951893669216,1.0,14.23001387,-16.86834878,14.25,-16.85,14.299999999999997,-16.849999999999966,14.25,-16.85,14.22169871,-16.92877566,0.6,0.0,-0.0451754385964912,153731.54419127043,0.22052067164463318,0.44016050605177814
448,702,tiwaouane,khandane,senegal,6,0,-1.61339235343394,,,,,,,,,,14.72402296,-17.45998489,,,,,,
449,740,gossas,keur el hadji,senegal,5,1,-1.93483120806396,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.3,-0.3640608787536621,-0.026282051282051227,31678417.24061081,0.20945855130433735,1.06774734310703
450,711,tiwaouane,khandane,senegal,15,2,-2.17553750409493,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
451,1111,kaolack,sara ndiougary,senegal,2,0,-1.39182585554978,,,,,,,,,,14.72402296,-17.45998489,,,,,,
452,1492,matam,diamel,senegal,14,0,-2.45028589265328,,15.83897387,-13.22043021,15.85,-13.2,15.85,-13.2,15.85,-13.2,15.71702669,-13.36263999,0.7,-0.23998827593667166,0.08821112515802784,96919519.03628196,0.1559663943382094,0.10149171021298765
453,746,diourbel,medinatoul,senegal,10,0,-1.45681830173507,,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.6,-0.10762508710225423,-0.05394736842105261,31176687.815020725,0.20483748686068534,0.5399579170663624
454,1225,diourbel,thierno kandji,senegal,10,2,-0.4141099580479,0.0,14.6563661,-16.23464222,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.20791661739349365,-0.03534482758620686,24261947.253483657,0.2020724582978132,0.7048370557560011
455,914,bambeye,pape baridian,senegal,8,1,-1.49457088723396,1.0,14.71688363,-17.46683875,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,,0.0,0.10321838162254962,0.0
456,1476,matam,hodio,senegal,6,2,0.0946905290704043,1.0,16.05755556,-13.72019879,16.05,-13.7,16.05,-13.7,16.05,-13.7,16.0110665,-13.6728487,0.7,-0.2508648463657924,-0.06349557522123893,80820788.48886456,0.1452937832445249,-0.1247676283947046
457,1900,podor,mery,senegal,3,1,-1.27297358044389,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
458,1487,matam,ndiakar,senegal,5,3,-1.91511212946191,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
459,1200,mbacke,touba madiyana,senegal,6,0,-2.48137915583355,,14.9198,-15.8823,14.9,-15.9,14.9,-15.9,14.9,-15.9,14.85551526,-15.88108409,0.2,-0.08550119400024414,-0.017372881355932165,51273248.72292103,0.19461162034722757,1.1159896921192425
460,729,gossas,keur el hadji,senegal,5,1,-0.855647544291506,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.3,-0.3640608787536621,-0.026282051282051227,31678417.24061081,0.20945855130433735,1.06774734310703
461,895,bambeye,leona,senegal,8,1,-2.18579487085959,1.0,14.72956183,-16.45421075,14.75,-16.45,14.75,-16.45,14.75,-16.45,14.72402296,-16.45109143,0.6,-0.16634718577067056,-0.05394736842105261,31176687.815020725,0.206676260665861,0.41954877825957215
462,705,tiwaouane,khandane,senegal,16,1,-2.074403367022,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
463,1480,matam,ndiakir,senegal,5,1,-0.969779000062685,1.0,16.02259398,-13.70369001,16.0,-13.7,16.0,-13.7,16.0,-13.7,16.0110665,-13.6728487,0.7,-0.2943072829927717,-0.06349557522123894,82482287.3744035,0.15554555535808545,-0.04662587402515556
464,1289,mbacke,mbacke khewar,senegal,9,3,-1.81243721228153,1.0,14.80411689,-15.91020024,14.8,-15.9,14.8,-15.9,14.8,-15.9,14.81724179,-15.88108409,0.2,-0.05189633369445801,-0.017372881355932165,51273248.72292103,0.20399174551883192,1.4760591207788578
465,748,diourbel,medinatoul,senegal,6,1,-1.11060780204605,1.0,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.6,-0.10762508710225423,-0.05394736842105261,31176687.815020725,0.20483748686068534,0.5399579170663624
466,1898,podor,mery,senegal,5,1,-1.50492503865875,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
467,1425,matam,golere,senegal,8,0,-3.30082778399532,,16.24895647,-14.10938504,16.25,-14.1,16.25,-14.1,16.25,-14.1,16.42033799,-14.01712506,0.8,-0.19421885907649994,-0.0732142857142857,92486397.08218704,0.15142617819903612,0.08434534777973743
468,708,tiwaouane,khandane,senegal,7,2,-1.42726890297285,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
469,778,diourbel,medinatoul,senegal,17,2,-1.82426616805955,0.0,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.6,-0.10762508710225423,-0.05394736842105261,31176687.815020725,0.20483748686068534,0.5399579170663624
470,1910,podor,ndiouganabe,senegal,31,4,-2.47506831316911,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
471,1485,matam,asnde balla,senegal,8,1,-1.56273532981297,0.0,14.47940917,-14.51631588,14.5,-14.5,14.5,-14.5,14.5,-14.5,14.47252629,-14.56250057,0.9,-0.179328547583686,-0.08310810810810809,153355399.13192508,0.21892479116208102,0.7294231719852892
472,1088,kebemer,affe leye 2,senegal,4,1,-1.6708003467319,1.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
473,1437,matam,thiambe,senegal,4,1,-2.39836064500441,1.0,15.63263924,-13.3254062,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.7,-0.14790243761880056,0.23991782553729457,80953658.92667678,0.15693920723085014,0.2059165959961692
474,1218,diourbel,thierno kandji,senegal,8,0,-0.955295530674253,,14.6563661,-16.23464222,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.20791661739349365,-0.03534482758620686,24261947.253483657,0.2020724582978132,0.7048370557560011
475,1458,kanel,medina torobe,senegal,18,3,-1.17686202855841,1.0,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
476,371,mbour,chateau d'eau,senegal,9,0,-0.452938025890849,,14.65934807,-17.43678063,14.65,-17.45,14.75,-17.349999999999966,14.65,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.14110892927388224,0.0
477,744,diourbel,medinatoul,senegal,7,0,-1.00706628779819,,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.6,-0.10762508710225423,-0.05394736842105261,31176687.815020725,0.20483748686068534,0.5399579170663624
478,843,diourbel,medinatoul ouest,senegal,4,1,-1.40742305844117,1.0,14.65849563,-16.23483977,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.20791661739349365,-0.03534482758620686,24261947.253483657,0.2020724582978132,0.7048370557560011
479,1463,kanel,medina torobe,senegal,11,3,-3.02126569552609,1.0,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
480,1462,kanel,medina torobe,senegal,9,1,-3.49789231227247,1.0,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
481,1224,diourbel,thierno kandji,senegal,10,3,-1.09920589287251,1.0,14.6563661,-16.23464222,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.20791661739349365,-0.03534482758620686,24261947.253483657,0.2020724582978132,0.7048370557560011
482,1645,nioro,medina ndiayenne,senegal,11,3,-1.58775825005704,1.0,13.78607662,-15.79470889,13.8,-15.8,13.8,-15.8,13.8,-15.8,13.7751637,-15.78133054,0.4,-0.4556392729282379,-0.03534482758620686,41215931.6068158,0.22199529432718468,-0.17337933894995927
483,719,tiwaouane,khandane,senegal,8,7,-0.959424848637899,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
484,1537,kanel,yirla,senegal,9,1,-2.77875120060987,1.0,15.60553632,-13.18272101,15.6,-13.2,15.6,-13.2,15.6,-13.2,15.6680352,-13.36263999,0.7,-0.12521563257489884,0.0882111251580278,81725579.18587175,0.14952725883900342,0.09083468015744176
485,4083,kebemer,nguene seye,senegal,37,5,-1.37123076339138,1.0,15.36305,-16.22797,15.35,-16.25,15.35,-16.25,15.35,-16.25,15.38130032,-16.23192106,0.7,-0.14462322848183767,-0.0634955752212389,28057035.09448872,0.194164791326614,0.7053043637893835
486,1334,kanel,aoure,senegal,9,1,-2.90604971602514,1.0,15.14596428,-12.94689277,15.15,-12.95,15.15,-12.95,15.15,-12.95,15.23872587,-13.36263999,0.5,-0.17496027946472167,0.1641304347826087,49874278.25620592,0.17962364737492093,0.252679480147871
487,1632,nioro,keur birame ba,senegal,14,0,-2.51657092807156,,13.78607662,-15.79470889,13.8,-15.8,13.8,-15.8,13.8,-15.8,13.7751637,-15.78133054,0.4,-0.4556392729282379,-0.03534482758620686,41215931.6068158,0.22199529432718468,-0.17337933894995927
488,1489,matam,diamel,senegal,3,1,-2.83489096987994,0.0,15.83897387,-13.22043021,15.85,-13.2,15.85,-13.2,15.85,-13.2,15.71702669,-13.36263999,0.7,-0.23998827593667166,0.08821112515802784,96919519.03628196,0.1559663943382094,0.10149171021298765
489,718,tiwaouane,khandame,senegal,33,7,-0.805272016983458,1.0,15.05201106,-16.64404554,15.05,-16.65,15.05,-16.65,15.05,-16.65,15.03429087,-16.73379647,0.5,-0.28352224826812744,-0.04456521739130434,35233287.54849623,0.19509337623252365,0.26769955098434267
490,477,mbour,darou salam,senegal,8,1,-2.37095374377949,1.0,15.44284137,-14.05528102,15.45,-14.05,15.45,-14.05,15.45,-14.05,15.38130032,-14.01712506,0.4,-0.1441483497619629,-0.03534482758620688,27289358.567014486,0.188459256278507,0.9097120513365757
491,1532,kanel,yula,senegal,21,0,-2.35958264351188,,15.60553632,-13.18272101,15.6,-13.2,15.6,-13.2,15.6,-13.2,15.6680352,-13.36263999,0.7,-0.12521563257489884,0.0882111251580278,81725579.18587175,0.14952725883900342,0.09083468015744176
492,1079,kebemer,affe leye 1,senegal,14,1,-3.28283478493158,0.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
493,478,mbour,darou salam,senegal,13,0,-2.21957037224558,,15.44284137,-14.05528102,15.45,-14.05,15.45,-14.05,15.45,-14.05,15.38130032,-14.01712506,0.4,-0.1441483497619629,-0.03534482758620688,27289358.567014486,0.188459256278507,0.9097120513365757
494,1069,kebemer,affe leye,senegal,16,5,-2.21193152460662,1.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
495,1446,kanel,medina torobe,senegal,4,0,-2.99020324125173,,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
496,1504,matam,diamel,senegal,14,6,-3.63533609383595,1.0,15.83897387,-13.22043021,15.85,-13.2,15.85,-13.2,15.85,-13.2,15.71702669,-13.36263999,0.7,-0.23998827593667166,0.08821112515802784,96919519.03628196,0.1559663943382094,0.10149171021298765
497,1073,kebemer,nguene seye,senegal,10,2,-3.66010773889496,1.0,15.36305,-16.22797,15.35,-16.25,15.35,-16.25,15.35,-16.25,15.38130032,-16.23192106,0.7,-0.14462322848183767,-0.0634955752212389,28057035.09448872,0.194164791326614,0.7053043637893835
498,1443,matam,thiambe,senegal,8,0,-1.65067964116944,1.0,15.63263924,-13.3254062,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.7,-0.14790243761880056,0.23991782553729457,80953658.92667678,0.15693920723085014,0.2059165959961692
499,701,tiwaouane,khandane,senegal,9,0,-2.69033861564293,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
500,1382,matam,guidjilogne lodiou,senegal,15,0,-3.9250010585449,,15.9373344,-13.35219736,15.95,-13.35,15.95,-13.35,15.95,-13.35,16.0110665,-13.36263999,0.7,-0.22836489336831228,0.08821112515802784,98459610.52540258,0.15240402474244175,0.214038880669867
501,158,dakar,hlm 6 nimzat,senegal,1,0,-1.23011893637253,,14.72704,-17.4436,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,,0.0,0.17322358038168276,0.0
502,1429,matam,thiambe,senegal,7,0,-2.37780683267977,,15.63263924,-13.3254062,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.7,-0.14790243761880056,0.23991782553729457,80953658.92667678,0.15693920723085014,0.2059165959961692
503,1428,matam,badel,senegal,12,1,-2.92934655673091,1.0,15.96479168,-13.59455201,15.95,-13.6,15.95,-13.6,15.95,-13.6,16.0110665,-13.6728487,0.7,-0.18579079423631942,0.08821112515802784,98459610.52540258,0.16115624489132013,0.28128541738229934
504,1544,kanel,yirla,senegal,8,1,-2.01599913009936,0.0,15.60553632,-13.18272101,15.6,-13.2,15.6,-13.2,15.6,-13.2,15.6680352,-13.36263999,0.7,-0.12521563257489884,0.0882111251580278,81725579.18587175,0.14952725883900342,0.09083468015744176
505,1498,matam,diamel,senegal,9,0,-3.0069367166626,,15.83897387,-13.22043021,15.85,-13.2,15.85,-13.2,15.85,-13.2,15.71702669,-13.36263999,0.7,-0.23998827593667166,0.08821112515802784,96919519.03628196,0.1559663943382094,0.10149171021298765
506,721,gossas,keur el hadji,senegal,7,1,-2.43731547877699,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.3,-0.3640608787536621,-0.026282051282051227,31678417.24061081,0.20945855130433735,1.06774734310703
507,715,tiwaouane,khandane,senegal,18,6,-1.59552386362563,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
508,1362,matam,agnam civol,senegal,6,2,-2.01248734374985,1.0,16.00801046,-13.68783836,16.0,-13.7,16.0,-13.7,16.0,-13.7,16.0110665,-13.6728487,0.7,-0.2943072829927717,-0.06349557522123894,82482287.3744035,0.15554555535808545,-0.04662587402515556
509,1638,nioro,samba malick,senegal,19,2,-1.07447338773456,1.0,13.78607662,-15.79470889,13.8,-15.8,13.8,-15.8,13.8,-15.8,13.7751637,-15.78133054,0.4,-0.4556392729282379,-0.03534482758620686,41215931.6068158,0.22199529432718468,-0.17337933894995927
510,709,tiwaouane,khandane,senegal,14,3,-1.97250249398926,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
511,1494,matam,diamel,senegal,14,3,-1.79570373687066,1.0,15.83897387,-13.22043021,15.85,-13.2,15.85,-13.2,15.85,-13.2,15.71702669,-13.36263999,0.7,-0.23998827593667166,0.08821112515802784,96919519.03628196,0.1559663943382094,0.10149171021298765
512,730,gossas,keur el hadj,senegal,10,2,-1.63435193146858,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
513,3016,dakar,pa unite 11,senegal,3,0,-0.933303679977404,,14.75896766,-17.43245729,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.76581033,-17.45998489,0.0,0.0,,0.0,0.17322358038168276,0.0
514,487,mbour,darou salam,senegal,13,0,-1.27562065180131,,15.44284137,-14.05528102,15.45,-14.05,15.45,-14.05,15.45,-14.05,15.38130032,-14.01712506,0.4,-0.1441483497619629,-0.03534482758620688,27289358.567014486,0.188459256278507,0.9097120513365757
515,912,bambeye,paye baridian,senegal,10,0,-1.93483120806396,,14.71688363,-17.46683875,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,,0.0,0.10321838162254962,0.0
516,1087,kebemer,affe leye 2,senegal,15,1,-1.39167650745015,1.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
517,1602,kanel,sorry,senegal,9,1,-3.08881895497227,0.0,15.20066949,-12.94539215,15.2,-12.95,15.2,-12.95,15.2,-12.95,15.23872587,-13.36263999,0.5,-0.15272347927093505,0.1641304347826087,49874278.25620592,0.17877710596932592,0.26275636690496407
518,923,bambeye,paye baridian,senegal,12,2,-2.39232111097412,1.0,14.71688363,-17.46683875,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,,0.0,0.10321838162254962,0.0
519,1466,kanel,medina torobe,senegal,22,3,-1.47386258438439,1.0,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
520,1926,podor,fanaye,senegal,8,3,-1.36090716797536,1.0,16.52599054,-15.22269493,16.55,-15.2,16.55,-15.2,16.55,-15.2,16.47147469,-15.27583107,0.4,-0.2147802710533142,-0.035344827586206884,126421341.63802917,0.1519244026348125,0.4682608380628548
521,1555,matam,dar salam,senegal,5,2,-1.64039146549887,0.0,15.44284137,-14.05528102,15.45,-14.05,15.45,-14.05,15.45,-14.05,15.38130032,-14.01712506,0.4,-0.1441483497619629,-0.03534482758620688,27289358.567014486,0.188459256278507,0.9097120513365757
522,1901,podor,ndiouganabe,senegal,9,4,-1.17686202855841,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
523,1672,kaffrine,darou nandjigui,senegal,23,1,-1.692594033233,1.0,14.1046257,-15.54985414,14.1,-15.55,14.1,-15.55,14.1,-15.55,14.0770377,-15.5307987,0.2,-0.7507490515708923,-0.017372881355932162,40611737.75569371,0.21087487656563605,0.9624330451177321
524,933,kebemer,medina,senegal,8,2,-0.986512475473548,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
525,1453,kanel,medina torobe,senegal,15,1,-2.8642974591198,1.0,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
526,1454,kanel,medina torobe,senegal,12,0,-2.03595151472154,,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
527,704,tiwaouane,khandane,senegal,7,1,-1.51786772793973,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
528,1564,matam,mango,senegal,3,1,0.363278784096414,1.0,15.60094582,-13.322622,15.6,-13.3,15.6,-13.3,15.6,-13.3,15.6680352,-13.36263999,0.5,-0.13515400886535645,0.1641304347826087,111836794.61446433,0.15589057205914544,0.05905084681770404
529,1904,podor,mery,senegal,12,5,-2.09372124153947,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
530,717,tiwaouane,khandame,senegal,22,4,-0.666970137238097,1.0,15.05201106,-16.64404554,15.05,-16.65,15.05,-16.65,15.05,-16.65,15.03429087,-16.73379647,0.5,-0.28352224826812744,-0.04456521739130434,35233287.54849623,0.19509337623252365,0.26769955098434267
531,1388,matam,boynadji roumbe,senegal,5,0,-3.15585434022894,,,,,,,,,,14.72402296,-17.45998489,,,,,,
532,1906,podor,ndiouganabe mery,senegal,8,5,-0.709563857357063,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
533,934,kebemer,medina,senegal,5,1,-0.897485239520033,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
534,714,tiwaouane,khandane,senegal,10,1,-2.10321293464636,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
535,1640,nioro,keur birame ba,senegal,17,1,-2.81458843274037,1.0,13.78607662,-15.79470889,13.8,-15.8,13.8,-15.8,13.8,-15.8,13.7751637,-15.78133054,0.4,-0.4556392729282379,-0.03534482758620686,41215931.6068158,0.22199529432718468,-0.17337933894995927
536,1714,podor,nanaye,senegal,11,0,-1.28040354280628,,16.24874342,-14.10811085,16.25,-14.1,16.25,-14.1,16.25,-14.1,16.42033799,-14.01712506,0.8,-0.19421885907649994,-0.0732142857142857,92486397.08218704,0.15142617819903612,0.08434534777973743
537,1085,kebemer,affe 1,senegal,5,1,-0.81426331369891,1.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
538,4258,mbacke,mbacke khewar,senegal,4,3,-0.851754016426389,0.0,14.80411689,-15.91020024,14.8,-15.9,14.8,-15.9,14.8,-15.9,14.81724179,-15.88108409,0.2,-0.05189633369445801,-0.017372881355932165,51273248.72292103,0.20399174551883192,1.4760591207788578
539,1897,podor,ndiouganabe mery,senegal,10,0,-3.48002382246416,,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
540,1332,kanel,aoure,senegal,4,1,-3.30375197305772,1.0,15.14596428,-12.94689277,15.15,-12.95,15.15,-12.95,15.15,-12.95,15.23872587,-13.36263999,0.5,-0.17496027946472167,0.1641304347826087,49874278.25620592,0.17962364737492093,0.252679480147871
541,981,louga,keur serigne louga,senegal,8,1,0.454907397647111,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6,-16.25,15.6,-16.25,15.6680352,-16.23192106,0.6,-0.1900880734125773,-0.053947368421052584,28501873.80910297,0.18259478582825714,0.6809931261691761
542,1455,kanel,medina torobe,senegal,10,0,-2.74315713051561,,15.41865156,-13.18384815,15.4,-13.2,15.4,-13.2,15.4,-13.2,15.38130032,-13.36263999,0.4,-0.0967683494091034,0.4818965517241378,46524090.52397067,0.17774436938854704,0.19752567701829973
543,107,pikine,cite lobatt fall,senegal,6,3,-0.70566683915704,1.0,14.74682,-17.40995,14.75,-17.4,14.75,-17.4,14.75,-17.4,14.74391863,-17.39599836,0.6,0.0,-0.0451754385964912,141962.16483858545,0.10321838162254962,0.39194349791549477
544,1340,kanel,aoure,senegal,20,1,-2.64439850727272,1.0,15.14596428,-12.94689277,15.15,-12.95,15.15,-12.95,15.15,-12.95,15.23872587,-13.36263999,0.5,-0.17496027946472167,0.1641304347826087,49874278.25620592,0.17962364737492093,0.252679480147871
545,956,louga,nianguene ndiaye,senegal,5,0,-0.866237485814821,,,,,,,,,,14.72402296,-17.45998489,,,,,,
546,562,pikine,samba niang,senegal,6,1,-1.6457230317362,0.0,14.80972717,-15.90288816,14.8,-15.9,14.8,-15.9,14.8,-15.9,14.81724179,-15.88108409,0.2,-0.05189633369445801,-0.017372881355932165,51273248.72292103,0.20399174551883192,1.4760591207788578
547,1086,kebemer,affe leye,senegal,13,2,-1.77089047717151,1.0,15.80634938,-16.29988776,15.8,-16.3,15.8,-16.3,15.8,-16.3,15.71702669,-16.26780651,0.4,-0.2785879969596863,-0.035344827586206856,37650997.735654265,0.17142769151360168,0.24934578182447642
548,1884,podor,dodele,senegal,36,2,-0.676889646639226,1.0,16.50354464,-14.42019001,16.5,-14.4,16.5,-14.4,16.5,-14.4,16.47147469,-14.56250057,0.6,-0.24459272623062134,-0.05394736842105261,121790383.67420365,0.140562526178416,0.23738002130827204
549,1903,podor,ndianganabe,senegal,10,1,-1.46794592642737,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
550,1895,podor,mery,senegal,6,0,-2.7895655124963,,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.7,-0.23870919431958879,-0.06349557522123894,104756528.70799151,0.14370735024395268,-0.259929199641225
