house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long
1171,nioro,sonkorong,senegal,7,2,-1.51786772793973,1,13.76929622,-15.58749555
384,mbour,thiarene h2,senegal,7,0,-3.10019005523989,NA,15.7668346,-13.47659022
1727,bignona,hilole,senegal,7,1,-1.72774817956823,0,12.85643014,-16.67789504
1402,matam,boinadji roumde,senegal,12,2,-2.43723877919777,1,15.66051954,-13.35041654
1514,kanel,gouriki samba diane,senegal,10,2,-3.19728626974746,1,15.43742604,-12.95155738
1750,bakel,moudery,senegal,7,2,0.0466176831696105,0,15.06745915,-12.5787737
1508,kanel,sinthiane dioude,senegal,33,5,-1.34645758960981,1,16.59843864,-14.88228312
1747,bakel,ndiaye counda,senegal,14,3,-1.90457681735586,1,14.1372415,-15.49080373
1522,kanel,sinthiane dioude,senegal,13,2,-1.98916277844878,1,16.59843864,-14.88228312
1865,podor,yelitare,senegal,14,2,-2.05905330056609,1,16.52936484,-15.20234492
1896,podor,mery,senegal,7,1,-1.45158269252145,1,16.42777753,-14.09801568
1229,diourbel,thierno kandji,senegal,10,1,-1.71278922589878,1,14.6563661,-16.23464222
921,bambeye,paye baridian,senegal,13,5,-1.75083613499743,1,14.71688363,-17.46683875
1776,kolda,doumanssou,senegal,13,1,-1.11473712000969,1,12.90032016,-14.9476098
1772,kolda,damassou,senegal,9,0,-1.98796774537222,NA,12.90032016,-14.9476098
1643,nioro,keur amath drame,senegal,24,4,-2.420559705769,1,13.78607662,-15.79470889
1590,kanel,sorry,senegal,6,0,-3.45906424442952,NA,15.20066949,-12.94539215
1880,podor,dodele,senegal,4,3,-1.40742305844117,1,16.50354464,-14.42019001
939,kebemer,medina,senegal,12,2,-2.55367291637621,1,NA,NA
1029,louga,montagne,senegal,10,1,-1.7698183583087,1,15.62330287,-16.21748196
832,diourbel,medinatoul,senegal,7,1,-0.258797686676105,1,14.73727345,-16.24237956
2,dakar,grand medine,senegal,5,1,-0.49010264044386,1,14.74795,-17.44715
1551,matam,mango,senegal,2,0,1.19574530999332,NA,15.60094582,-13.322622
1781,kolda,doumassou,senegal,5,1,0.874811596474885,1,12.90032016,-14.9476098
731,gossas,keur el hadji,senegal,3,1,-0.0938905115838952,1,14.49623916,-16.0640894
1782,kolda,doumanssou,senegal,8,1,1.33072991037169,1,12.90032016,-14.9476098
1387,matam,boinadji roumbe,senegal,8,0,0.619748596985106,1,NA,NA
350,thies,mbour i,senegal,10,1,1.78508331330359,0,14.68562239,-17.45034661
1141,kaolack,thiakho djigane,senegal,14,1,-2.27400761729345,1,13.99933823,-16.17799307
1890,st-louis,dodele,senegal,5,3,0.736232800513952,1,16.50354464,-14.42019001
415,guediawaye,cite des enseignants,senegal,6,1,1.41099255307871,1,14.77683245,-17.40519022
819,foundiougne,passy,senegal,10,4,-0.13295188544698,1,13.98543687,-16.25698786
1777,kolda,doumansou,senegal,8,1,0.197701741498011,0,12.90032016,-14.9476098
1554,matam,mango,senegal,2,0,0.271464349318792,NA,15.60094582,-13.322622
1742,bakel,ndiaye counda,senegal,19,1,-0.0263347783050982,1,14.1372415,-15.49080373
152,thies,hersent,senegal,5,1,0.680671257260141,1,14.77685,-16.90942
1860,podor,fanaye,senegal,13,6,-0.945163096017145,1,16.52599054,-15.22269493
21,dakar,grand medine,senegal,10,0,-1.617198946902,NA,14.74795,-17.44715
1435,matam,thiambe,senegal,14,2,-0.688034614667447,1,15.63263924,-13.3254062
145,thies,hersent,senegal,2,0,0.00575747479885204,NA,14.77685,-16.90942
1312,mbacke,darou khoudouss,senegal,12,3,1.1650634875751,1,14.8653417,-15.87905597
143,thies,hersent,senegal,5,0,1.40838604605758,NA,14.77685,-16.90942
1739,bakel,moudery,senegal,32,1,-0.101772167257113,0,15.06745915,-12.5787737
441,dakar,arafat,senegal,6,0,0.707994674194319,NA,14.71105977,-17.4688686
725,gossas,keur el hadj,senegal,10,1,0.557689664190603,1,NA,NA
153,thies,hersent,senegal,20,1,0.412665568489378,1,14.77685,-16.90942
854,diourbel,medinatoul nord,senegal,9,1,1.92524498939435,1,14.65733141,-16.23486005
927,kebemer,medina,senegal,7,0,1.93301060296294,1,NA,NA
823,foundiougne,passy leona,senegal,5,3,1.94595329224392,1,13.98148365,-16.3182542
1704,ziguinchor,diefaye,senegal,3,0,2.22679892856043,NA,12.57853941,-16.25514132
466,guediawaye,hlm las palmas,senegal,8,0,1.42116140507264,NA,14.77009217,-17.40633211
78,pikine,cite la rochette,senegal,3,0,-0.618415799750727,NA,14.75619,-17.36858
941,kebemer,medina,senegal,6,1,1.40468813483445,1,NA,NA
627,rufisque,niagha ouolof,senegal,7,1,1.30609570455045,0,14.80539524,-17.23892342
1774,kolda,doumanssou,senegal,19,1,-0.720517090909232,1,12.90032016,-14.9476098
1444,matam,thiambe,senegal,10,3,1.39652719925141,1,15.63263924,-13.3254062
954,louga,ndianguene ndiagne,senegal,5,1,1.34367259965267,1,NA,NA
726,gossas,keur el hadji,senegal,6,2,-0.0707097129827541,1,14.49623916,-16.0640894
18,dakar,grand medine,senegal,5,1,0.667901027669024,0,14.74795,-17.44715
1001,louga,artillerie,senegal,7,1,1.49767988101554,1,15.62705619,-16.2230668
344,thies,mbour i,senegal,7,1,1.55980478956426,1,14.68562239,-17.45034661
348,thies,mbour i,senegal,2,1,1.55980478956426,1,14.68562239,-17.45034661
991,louga,artillerie,senegal,10,0,1.27895915324775,NA,15.62705619,-16.2230668
1771,kolda,doumansou,senegal,8,0,1.38250066749562,NA,12.90032016,-14.9476098
1981,podor,dodele,senegal,20,3,-0.226021984354549,1,16.50354464,-14.42019001
251,dakar,gueule tapee,senegal,11,0,0.860899568391183,NA,14.68287,-17.45728
809,foundiougne,passy leona,senegal,2,1,2.12715094217768,1,13.98148365,-16.3182542
736,gossas,keur el hadji,senegal,6,2,2.01843235221743,1,14.49623916,-16.0640894
1364,matam,guidjilogne lodiou,senegal,11,3,0.720534243110851,1,15.9373344,-13.35219736
940,kebemer,medina,senegal,6,1,1.35143821322126,0,NA,NA
44,dakar,mermoz ambassade,senegal,6,0,2.45589919373176,NA,14.68949,-17.47308
1888,podor,dodele,senegal,16,4,-0.312125031245667,0,16.50354464,-14.42019001
999,louga,artillerie,senegal,8,1,0.254429108055185,1,15.62705619,-16.2230668
1893,podor,mery,senegal,8,0,1.18320122173341,NA,16.42777753,-14.09801568
947,louga,nianguene ndiagne,senegal,8,4,2.0667517255331,1,15.60326241,-16.16011688
605,rufisque,diokoul kaw,senegal,2,1,1.22718839612382,0,14.71694283,-17.29013219
930,kebemer,medina,senegal,3,0,1.62192969811298,NA,NA,NA
147,thies,hersent,senegal,14,0,1.83851825013094,NA,14.77685,-16.90942
1019,louga,keur serigne louga,senegal,3,0,1.38250066749562,NA,15.60644218,-16.23380986
987,louga,artellerie,senegal,2,0,0.842428828372228,NA,NA,NA
140,thies,hersent,senegal,10,1,1.99383052150274,1,14.77685,-16.90942
1039,louga,montagne,senegal,14,2,1.89418253511999,1,15.62330287,-16.21748196
112,pikine,cite lobatt fall,senegal,2,0,2.82744639675038,NA,14.74682,-17.40995
1041,louga,montagne,senegal,8,1,0.686002823497469,1,15.62330287,-16.21748196
1058,louga,santhiaba centre,senegal,14,2,1.17541763899989,1,15.6277561,-16.22782692
1740,bakel,mouderi,senegal,21,3,0.736065470248031,1,15.06857796,-12.59097186
659,mbour,tefess,senegal,5,0,2.01066673864884,NA,14.4094197,-16.97209534
1749,bakel,mouderi,senegal,23,1,0.551909491335759,1,15.06857796,-12.59097186
101,pikine,cite lobatt fall,senegal,5,0,3.1151097499944,NA,14.74682,-17.40995
340,thies,mbour i,senegal,4,0,2.67371700550841,1,14.68562239,-17.45034661
662,mbour,tefess,senegal,5,0,2.12325741431257,NA,14.4094197,-16.97209534
1610,matam,diandioly,senegal,57,0,1.15751925816342,1,15.54077403,-13.24904558
541,dakar,hlm 5,senegal,11,2,2.59097768141738,1,NA,NA
1748,bakel,modery,senegal,33,3,0.923194562689744,1,15.05700084,-12.59669046
69,pikine,ousmane faye 05,senegal,8,1,1.43427142461955,1,14.8268,-17.27016
1817,st-louis,pikine,senegal,9,5,1.92524498939435,1,16.11042196,-16.49496496
1844,st-louis,sor nord,senegal,5,3,2.65137689806197,1,16.03200409,-16.47188231
938,kebemer,medina,senegal,10,2,0.478919795001742,0,NA,NA
1026,louga,keur serigne louga,senegal,6,6,2.01843235221743,1,15.60644218,-16.23380986
3042,dakar,liberte 6,senegal,4,0,2.67371700550841,NA,14.73104,-17.46105
550,pikine,samba niang,senegal,17,0,2.32978245185782,NA,14.80972717,-15.90288816
1856,podor,yelitare,senegal,20,2,0.823279284172193,1,16.52936484,-15.20234492
1732,bakel,moudery,senegal,26,1,0.725711318823244,1,15.06745915,-12.5787737
1040,louga,montagne,senegal,27,2,1.06560819510351,1,15.62330287,-16.21748196
1006,louga,keur serigne louga,senegal,4,0,2.08698550921927,NA,15.60644218,-16.23380986
668,mbour,tefess,senegal,10,1,1.99383052150274,0,14.4094197,-16.97209534
497,dakar,pa unite 11,senegal,5,0,2.12325741431257,NA,14.75896766,-17.43245729
281,dakar,liberte 6,senegal,10,2,1.81652639943409,0,14.73104,-17.46105
472,guediawaye,hlm las palmas,senegal,10,3,2.06361410388922,1,14.77009217,-17.40633211
276,dakar,liberte 6,senegal,5,3,2.74968751932925,1,14.73104,-17.46105
161,dakar,hlm 6 nimzat,senegal,4,2,2.08055726076615,1,14.72704,-17.4436
1848,st-louis,sor nord,senegal,5,2,1.40322693951012,1,16.03200409,-16.47188231
1769,kolda,damanssou,senegal,11,0,1.31262811454324,NA,12.90032016,-14.9476098
534,dakar,hlm 5,senegal,10,3,2.37824305804586,0,NA,NA
397,guediawaye,cite des enseignants,senegal,6,2,1.45857392305169,1,14.77683245,-17.40519022
209,dakar,sacre coeur 1,senegal,9,0,2.73037622714301,NA,14.7166,-17.4627
866,diourbel,medinatoul nord,senegal,18,2,2.56499841554815,1,14.65733141,-16.23486005
737,gossas,keur el hadji,senegal,21,2,-0.0124676112183308,1,14.49623916,-16.0640894
113,pikine,cite lobatt fall,senegal,10,1,2.55892911748352,1,14.74682,-17.40995
641,dakar,hlm 4,senegal,15,1,1.7388702637482,1,14.71207849,-17.44431032
342,thies,mbour i,senegal,4,0,1.55980478956426,NA,14.68562239,-17.45034661
137,thies,hersent,senegal,4,2,3.28521366625875,1,14.77685,-16.90942
1751,bakel,mouderi,senegal,44,6,0.211919376323183,1,15.06857796,-12.59097186
1529,kanel,yirla,senegal,21,0,2.50662219310694,NA,15.60553632,-13.18272101
1015,louga,keur serigne louga s,senegal,9,1,1.92524498939435,1,NA,NA
540,dakar,hlm 5,senegal,5,1,2.01066673864884,1,NA,NA
391,mbour,thiarene h2,senegal,7,1,-2.62708154379858,0,15.7668346,-13.47659022
1135,kaolack,raymon hamady baid,senegal,8,0,-2.72809531036566,NA,13.95111667,-16.14733245
1621,matam,wodabe,senegal,11,0,-4.35996919767323,NA,15.54077403,-13.24904558
1802,sedhiou,sare seiny diallo,senegal,16,1,-4.35753515034197,1,13.08996882,-15.08650342
878,fatick,berefji de diane,senegal,3,2,-4.09954382304021,1,14.5609965,-16.33790165
1635,nioro,keur amath drame,senegal,10,1,-3.04417178985243,1,13.78607662,-15.79470889
1613,matam,wodabe,senegal,8,1,-4.28074147297397,0,15.54077403,-13.24904558
1798,sedhiou,boufaraghor,senegal,3,0,-3.48070211472796,NA,13.22542691,-15.64955829
1389,matam,mbanane,senegal,6,0,-4.13431268742331,NA,15.65658872,-13.38544875
1143,kaolack,paymar amady baidy,senegal,15,1,-3.04124760079003,1,13.95111667,-16.14733245
1721,bignona,kouba,senegal,8,0,-3.52323245393006,NA,12.86870668,-16.64374447
1794,sedhiou,badending doulo,senegal,4,2,-2.28087104410956,1,13.11899479,-15.37373823
382,mbour,thiarene h2,senegal,16,0,-2.76036836382586,NA,15.7668346,-13.47659022
870,fatick,beredji de diane,senegal,1,0,-3.91086860070395,NA,NA,NA
1623,matam,wodabe,senegal,11,1,-3.82861394520705,0,15.54077403,-13.24904558
383,mbour,thiarene h2,senegal,3,0,-3.55835825041385,NA,15.7668346,-13.47659022
1737,bakel,ndiaye counda,senegal,5,0,-3.05557369902596,1,14.1372415,-15.49080373
1391,matam,mbanane,senegal,6,0,-4.79844904421329,NA,15.65658872,-13.38544875
1155,nioro,sonkorong,senegal,10,0,-2.36833352900427,NA,13.76929622,-15.58749555
1788,sedhiou,sare demba,senegal,10,0,-3.12182792553833,NA,12.83614418,-15.13488937
392,mbour,thiarene h2,senegal,7,3,-4.40412883175351,0,15.7668346,-13.47659022
1622,matam,wodabe,senegal,9,0,-3.27180863067279,NA,15.54077403,-13.24904558
1138,kaolack,payemar biram,senegal,5,0,-2.65296692236054,NA,13.95111667,-16.14733245
1517,kanel,dirou dirou,senegal,12,0,-3.6474822710275,NA,15.28333636,-12.96397454
1765,bakel,woyndou coly,senegal,12,1,-3.36494159874423,1,14.09665984,-12.93232536
1724,bignona,kuba loulou,senegal,5,1,-3.4947845824121,0,12.86870668,-16.64374447
1516,kanel,dirou dirou,senegal,19,2,-3.69428729677009,1,15.28333636,-12.96397454
1729,bignona,couba,senegal,3,2,-3.41857720617924,0,12.86870668,-16.64374447
1791,sedhiou,boufaraghore,senegal,6,0,-3.16715338292197,NA,13.22542691,-15.64955829
1575,ranerou,teguinguel,senegal,10,0,-3.85872542639279,NA,15.00226737,-14.67912165
1148,kaolack,paymarwolof,senegal,6,1,-2.67207591160144,1,13.86394,-16.14206
1712,bignona,hilole,senegal,9,0,-2.9611840879292,NA,12.85643014,-16.67789504
1619,matam,wodabe,senegal,6,0,-3.1008991564096,NA,15.54077403,-13.24904558
1167,nioro,sonkorong,senegal,16,1,-3.09301835791396,1,13.76929622,-15.58749555
873,fatick,belky diane,senegal,8,1,-3.94666973774926,1,NA,NA
1615,matam,wodabe,senegal,8,0,-3.96226694064065,NA,15.54077403,-13.24904558
1614,matam,wodabe,senegal,14,0,-4.89706475793382,NA,15.54077403,-13.24904558
1172,nioro,sonkorong,senegal,13,1,-2.76945112588939,1,13.76929622,-15.58749555
389,mbour,thiarene h2,senegal,8,1,-3.68285934269636,1,15.7668346,-13.47659022
876,fatick,belky,senegal,17,6,-2.8825794847221,1,14.5609965,-16.33790165
1793,sedhiou,boufaradong,senegal,15,0,-3.95437681781662,NA,13.22542691,-15.64955829
871,fatick,belky,senegal,16,4,-2.91104904100425,1,14.5609965,-16.33790165
1730,bignona,hilole,senegal,8,5,-2.44218598264168,1,12.85643014,-16.67789504
1405,matam,mbaname,senegal,9,1,-3.69047046574001,0,NA,NA
1156,nioro,sonkorong,senegal,7,0,-2.23600344223632,NA,13.76929622,-15.58749555
1525,kanel,gouricky samba diome,senegal,11,1,-3.76812660142591,1,15.43737252,-12.9487353
1719,bignona,hilole,senegal,7,2,-2.40058448138138,0,12.85643014,-16.67789504
877,fatick,belky,senegal,6,1,-4.32647269606761,1,14.5609965,-16.33790165
869,fatick,beredji de diane,senegal,18,0,-4.03992307632655,NA,NA,NA
1683,bakel,madina ii,senegal,7,0,-4.4101683657838,NA,13.87045621,-13.53422477
874,fatick,beredji de diane,senegal,6,0,-4.86765826869396,NA,NA,NA
396,mbour,thiarene h2,senegal,9,1,-4.39879726551618,1,15.7668346,-13.47659022
1718,bignona,hilole,senegal,8,1,-3.04417178985243,0,12.85643014,-16.67789504
1758,bakel,senobode,senegal,4,0,-4.12050340107485,NA,14.09665984,-12.93232536
1164,nioro,ndakhar,senegal,7,1,-4.07797306187274,1,13.76929622,-15.58749555
1803,sedhiou,boufaradong,senegal,15,2,-3.26391850784877,0,13.22542691,-15.64955829
1528,kanel,gouriky samba diome,senegal,27,1,-3.40493343470576,0,15.43737252,-12.9487353
1796,sedhiou,sare seny diallo,senegal,7,1,-3.68778514322368,0,13.08996882,-15.08650342
1161,nioro,sonkorong,senegal,8,1,-4.34702650839225,1,13.76929622,-15.58749555
1801,sedhiou,boufaraghor,senegal,12,1,-3.80695466926886,0,13.22542691,-15.64955829
1736,bakel,ndiaye counda,senegal,9,0,-4.09058009994752,1,14.1372415,-15.49080373
875,fatick,beredji de diane,senegal,10,4,-3.59987164077313,1,NA,NA
1728,bignona,hilole,senegal,3,3,-3.39195224537264,0,12.85643014,-16.67789504
1452,kanel,gourel yero njiba,senegal,15,0,-3.1941524949869,NA,15.41865156,-13.18384815
1682,bakel,medina ii,senegal,7,0,-4.22293118181975,NA,13.87045621,-13.53422477
1390,matam,mbaname,senegal,12,1,-3.27180863067279,1,NA,NA
1800,sedhiou,boufaraghore,senegal,19,1,-3.47128053612487,1,13.22542691,-15.64955829
1869,podor,fanaye,senegal,9,0,-3.67315876431289,NA,16.52599054,-15.22269493
1170,nioro,sonkorong,senegal,9,1,-4.08944094680049,1,13.76929622,-15.58749555
4714,bignona,hilole,senegal,10,0,-4.254856094412,NA,12.85643014,-16.67789504
1688,bakel,gourel aga,senegal,9,1,-4.04130172127578,0,14.90671456,-12.46035504
1674,bakel,madina ii,senegal,14,0,-4.29541024179325,NA,13.87045621,-13.53422477
1790,sedhiou,boufaraghore,senegal,3,0,-2.96651565416653,NA,13.22542691,-15.64955829
390,mbour,thiarene h2,senegal,20,3,-3.71244263248146,1,15.7668346,-13.47659022
1518,kanel,samba mali,senegal,29,2,-3.23030000431923,0,15.28333636,-12.96397454
1686,bignona,kaldeme,senegal,28,3,-2.86778783982955,1,14.90671456,-12.46035504
1902,podor,mery,senegal,4,0,-2.20606239790684,NA,16.42777753,-14.09801568
1576,ranerou,boko mbarodi,senegal,16,0,-4.09702539968781,NA,15.00226737,-14.67912165
1761,bakel,leva diolfoube,senegal,16,2,-2.91955859695348,0,14.09665984,-12.93232536
1752,bakel,diol foube,senegal,10,0,-3.65164239789706,NA,14.09665984,-12.93232536
1144,kaolack,paymarwolof,senegal,13,1,-2.57094177452851,1,13.86394,-16.14206
1157,nioro,sonkorong,senegal,7,0,-3.75407017864196,NA,13.76929622,-15.58749555
395,mbour,thiarene h2,senegal,14,1,-4.12050340107485,0,15.7668346,-13.47659022
1789,sedhiou,sare babou,senegal,11,0,-4.37935718669451,NA,13.21366863,-15.64226666
1799,sedhiou,boufaraghor,senegal,20,0,-2.95542192049712,NA,13.22542691,-15.64955829
1153,nioro,sonkorong,senegal,6,0,-2.57531078667465,NA,13.76929622,-15.58749555
1173,nioro,leona,senegal,12,1,-4.48178496743941,1,14.72956183,-16.45421075
393,mbour,thiarene,senegal,20,2,-3.65697396413439,1,15.7668346,-13.47659022
1687,bakel,madina ii,senegal,10,2,-2.78239381517037,1,13.87045621,-13.53422477
1584,ranerou,womo doro,senegal,7,0,-4.67351792947922,NA,15.00226737,-14.67912165
1165,nioro,ndakhar,senegal,5,2,-3.06472560217707,1,13.76929622,-15.58749555
1158,nioro,ndakar,senegal,12,0,-3.65164239789706,NA,13.76929622,-15.58749555
1160,nioro,sakorong,senegal,13,1,-3.6801119541792,0,13.76929622,-15.58749555
1863,podor,fanaye,senegal,10,1,-2.52354002955071,1,16.52599054,-15.22269493
872,fatick,belky de diane,senegal,20,2,-3.04420259875835,0,14.5609965,-16.33790165
1757,bakel,sithiou doube,senegal,11,0,-3.68270485217142,NA,14.09665984,-12.93232536
1755,bakel,woyndoucoly,senegal,7,0,-3.16222758239464,NA,14.09665984,-12.93232536
1756,bakel,sinthiou omar lili,senegal,7,0,-3.00534372200948,NA,14.09665984,-12.93232536
1145,kaolack,baymar,senegal,9,1,-2.19717537439337,1,13.95111667,-16.14733245
1805,sedhiou,badinding doulo,senegal,7,1,-3.34946476635869,1,13.11899479,-15.37373823
1152,kaolack,payemar wolof,senegal,15,1,-2.20562228559859,1,13.95111667,-16.14733245
1577,ranerou,wouro alassane g sow,senegal,19,0,-2.99721473263938,NA,15.00226737,-14.67912165
1689,bakel,ndiaye be,senegal,10,1,-2.99397262174186,1,14.90671456,-12.46035504
1690,bakel,sinthiou maboube,senegal,11,1,-4.35996919767323,0,14.23,-13.34
1795,sedhiou,sare seny diallo,senegal,8,1,-2.17732952986169,1,13.08996882,-15.08650342
795,mbacke,guede bousso,senegal,7,2,-1.50791931269919,1,14.89820198,-15.86724177
1675,bakel,maleme hamady seyd,senegal,4,0,-3.52196422990217,NA,14.90671456,-12.46035504
1151,kaolack,payemar wolof,senegal,9,1,-1.894997742855,1,13.95111667,-16.14733245
1762,bakel,leva diolfoube,senegal,9,3,-2.19717537439337,1,14.09665984,-12.93232536
1524,kanel,dirou dirou,senegal,6,4,-2.41624982919535,0,15.28333636,-12.96397454
394,mbour,thiarene h2,senegal,14,1,-3.63712811960271,0,15.7668346,-13.47659022
1864,podor,fanaye,senegal,7,3,-1.79145622860714,0,16.52599054,-15.22269493
1680,bakel,tata,senegal,6,2,-4.1771999587261,0,14.09934118,-13.41426652
1713,bignona,hilole,senegal,2,0,-3.94423155166841,NA,12.85643014,-16.67789504
1166,nioro,ndakhar,senegal,2,0,-3.57931782844849,NA,13.76929622,-15.58749555
1763,bakel,leva diolfoube,senegal,8,1,-1.72716526573986,1,14.09665984,-12.93232536
1725,bignona,matate,senegal,8,4,-2.38893606102849,0,12.92758641,-16.73593231
1676,bakel,gourel ndiaybe,senegal,8,0,-4.34702650839225,NA,14.70299833,-12.3344197
1855,podor,fanaye,senegal,8,0,-3.38841960013127,NA,16.52599054,-15.22269493
1169,nioro,sonkorong,senegal,9,0,-3.26576909664251,NA,13.76929622,-15.58749555
1797,sedhiou,sare demba,senegal,21,0,-3.68242753208615,NA,12.83614418,-15.13488937
388,mbour,thiarene h2,senegal,14,0,-2.74202496721998,NA,15.7668346,-13.47659022
1723,bignona,kouba,senegal,6,2,-2.39781104796402,1,12.86870668,-16.64374447
1150,kaolack,paymar,senegal,28,6,-1.70090746999067,1,13.95111667,-16.14733245
1715,bignona,hilole,senegal,5,0,-3.4363271800503,NA,12.85643014,-16.67789504
1717,bignona,kouba,senegal,8,0,-3.63601438609975,NA,12.86870668,-16.64374447
1685,bakel,tata,senegal,17,1,-3.71478425528861,0,14.09934118,-13.41426652
1159,nioro,ndakar,senegal,10,0,-2.22306075295534,NA,13.76929622,-15.58749555
1764,bakel,woyndoul coly,senegal,12,1,-4.71234599732217,0,14.09665984,-12.93232536
1678,bakel,diare cede,senegal,14,0,-3.81832576953648,NA,14.90671456,-12.46035504
1163,nioro,leona,senegal,23,5,-3.18007002730275,1,14.72956183,-16.45421075
1162,nioro,sonkorong,senegal,15,3,-3.02198637769839,1,13.76929622,-15.58749555
1806,sedhiou,bougna samba diallo,senegal,11,1,-3.22694102879956,1,13.06056704,-15.63748198
1149,kaolack,paymar,senegal,22,2,-2.99351682141624,0,13.95111667,-16.14733245
1510,kanel,samba mali,senegal,11,0,-4.13596865245781,NA,15.28333636,-12.96397454
1381,matam,founde samba mali,senegal,9,0,-3.49210402390149,NA,15.65365113,-13.25520908
1684,bakel,,senegal,14,1,-3.16842160694987,1,NA,NA
1379,matam,fonde samba mali,senegal,15,0,-4.10198200912105,1,15.65365113,-13.25520908
1753,bakel,leva diolfoube,senegal,16,1,-3.12664162544921,0,14.09665984,-12.93232536
1147,kaolack,paye mare amary ba,senegal,18,1,-1.82843534083852,1,13.95111667,-16.14733245
1720,bignona,kouba,senegal,13,1,-3.13634220383268,1,12.86870668,-16.64374447
1792,sedhiou,boufaraghor,senegal,10,0,-3.66301349816468,NA,13.22542691,-15.64955829
1142,kaolack,payemar abdoulaye,senegal,6,1,-2.86667205114181,0,13.95111667,-16.14733245
1754,bakel,sinthiou body,senegal,14,0,-3.16222758239464,NA,14.09665984,-12.93232536
1760,bakel,leva diavabel,senegal,13,2,-2.36801887290235,1,14.09665984,-12.93232536
1378,matam,fonde samba mali,senegal,10,0,-4.81225833056175,NA,15.65365113,-13.25520908
1743,bakel,moudery,senegal,25,1,-3.53279079368701,0,15.06745915,-12.5787737
1759,bakel,lena diolfoude,senegal,24,1,-3.43609827374781,1,14.09665984,-12.93232536
1380,matam,fonde samba mali,senegal,9,0,-5.79953189692474,NA,15.65365113,-13.25520908
1168,nioro,sonkorong,senegal,20,1,-1.71144687668833,1,13.76929622,-15.58749555
1673,bakel,tata,senegal,13,1,-4.37134029794085,1,14.09934118,-13.41426652
1681,bakel,kaldeme,senegal,19,2,-2.26533981697238,1,14.90671456,-12.46035504
1515,kanel,dirou dirou,senegal,13,1,-3.67854472530186,0,15.28333636,-12.96397454
1527,kanel,gouriki samba diom,senegal,17,4,-3.60477139640026,1,15.43737252,-12.9487353
1616,matam,wouro adama,senegal,18,0,-3.86365122692012,NA,15.54077403,-13.24904558
1804,sedhiou,badeding,senegal,7,1,-3.66951088770537,1,13.11899479,-15.37373823
1899,podor,sourboty,senegal,3,0,-2.46777267746787,NA,16.22157694,-14.05861088
1136,kaolack,payemar wolof,senegal,5,1,-3.08902176295505,1,13.95111667,-16.14733245
1854,podor,fanaye,senegal,6,0,-2.3203505289201,NA,16.52599054,-15.22269493
1132,kaolack,thiakho djigane,senegal,14,0,-2.27483151007927,NA,13.99933823,-16.17799307
1137,kaolack,payemar diouf,senegal,12,0,-2.05031001422679,NA,13.95111667,-16.14733245
1597,kanel,sorry,senegal,3,1,-4.09954382304021,1,15.20066949,-12.94539215
1716,bignona,hilole,senegal,16,1,-2.51318587812593,0,12.85643014,-16.67789504
1722,bignona,kuba,senegal,5,1,-2.41999851530285,0,12.86870668,-16.64374447
1726,bignona,hilole,senegal,16,1,-3.03178057491638,0,12.85643014,-16.67789504
712,tiwaouane,khandane,senegal,11,4,-1.12539258344421,1,NA,NA
915,bambeye,ndiayalla,senegal,6,0,-3.11045682527071,NA,14.97599298,-16.44924477
1535,kanel,yirla,senegal,10,1,-3.58535736247878,0,15.60553632,-13.18272101
1735,bakel,mouderi,senegal,4,0,-3.70833895554832,NA,15.06857796,-12.59097186
386,mbour,thiarene h2,senegal,17,0,-3.03345426262613,NA,15.7668346,-13.47659022
1679,bakel,sinthiou maboude,senegal,6,0,-2.95091845127514,NA,14.27579465,-12.80623101
1881,podor,dodel,senegal,2,2,-3.55302668417653,1,NA,NA
1330,kanel,aoure,senegal,7,1,-3.34946476635869,0,15.14596428,-12.94689277
824,foundiougne,passy leona,senegal,15,3,-2.25541747615779,1,13.98148365,-16.3182542
1646,nioro,medina ndiayenne,senegal,6,0,-2.43618331548135,NA,13.78607662,-15.79470889
810,foundiougne,passy leona,senegal,4,0,-1.13224567234449,NA,13.98148365,-16.3182542
1542,kanel,yirla,senegal,14,1,-3.88461080495476,0,15.60553632,-13.18272101
1731,bignona,kouba,senegal,7,0,-3.03772649011214,NA,12.86870668,-16.64374447
1768,kolda,damanssou,senegal,6,1,-0.866538797824547,1,12.90032016,-14.9476098
1779,kolda,doumanssou,senegal,7,1,-1.65729651114275,0,12.90032016,-14.9476098
1780,kolda,doumassou,senegal,7,1,-2.61148434090718,1,12.90032016,-14.9476098
1787,kolda,doumanssou,senegal,8,1,-2.38441255835742,0,12.90032016,-14.9476098
1784,kolda,doumanssou,senegal,6,1,-1.84362117043849,1,12.90032016,-14.9476098
1778,kolda,doumassou,senegal,15,2,-2.66436883153408,1,12.90032016,-14.9476098
1786,kolda,doumanssou,senegal,12,1,-2.27849553027952,0,12.90032016,-14.9476098
1783,kolda,doumanssou,senegal,13,0,-2.37233646614392,NA,12.90032016,-14.9476098
1647,nioro,keur birame ba,senegal,3,1,-3.08949724723607,1,13.78607662,-15.79470889
1540,kanel,yirla,senegal,4,0,-2.35374428879049,1,15.60553632,-13.18272101
1500,matam,diamel,senegal,7,1,-3.52629340414632,1,15.83897387,-13.22043021
1534,kanel,yirla,senegal,5,0,-3.05557369902596,NA,15.60553632,-13.18272101
